date,round,home_team,away_team,home_score,away_score,home_odds,away_odds,overtime,home_win,total_points,point_diff
2018-04-04,,Utah Jazz,Los Angeles Lakers,117,110,1.12,6.71,False,True,227,7
2018-04-04,,Dallas Mavericks,Portland Trail Blazers,115,109,3.69,1.3,False,True,224,6
2018-04-04,,Chicago Bulls,Charlotte Hornets,120,114,2.77,1.47,False,True,234,6
2018-04-04,,Oklahoma City Thunder,Golden State Warriors,107,111,1.58,2.47,False,False,218,-4
2018-04-04,,Milwaukee Bucks,Boston Celtics,106,102,1.53,2.59,False,True,208,4
2018-04-04,,Houston Rockets,Washington Wizards,120,104,1.24,4.23,False,True,224,16
2018-04-04,,Miami Heat,Atlanta Hawks,101,98,1.08,8.87,False,True,199,3
2018-04-04,,New York Knicks,Orlando Magic,73,97,1.87,1.97,False,False,170,-24
2018-04-04,,Philadelphia 76ers,Brooklyn Nets,121,95,1.24,4.22,False,True,216,26
2018-04-04,,Cleveland Cavaliers,Toronto Raptors,112,106,1.82,2.04,False,True,218,6
2018-04-04,,5,7,4,8,9.0,10.0,False,False,12,-4
2018-04-05,,Los Angeles Lakers,San Antonio Spurs,122,112,3.17,1.38,True,True,234,10
2018-04-05,,Toronto Raptors,Boston Celtics,96,78,1.31,3.61,False,True,174,18
2018-04-05,,Atlanta Hawks,Miami Heat,86,115,3.47,1.33,False,False,201,-29
2018-04-05,,Detroit Pistons,Philadelphia 76ers,108,115,2.1,1.77,False,False,223,-7
2018-04-05,,Orlando Magic,Dallas Mavericks,105,100,1.76,2.11,False,True,205,5
2018-04-05,,New Orleans Pelicans,Memphis Grizzlies,123,95,1.07,9.31,False,True,218,28
2018-04-06,,Indiana Pacers,Golden State Warriors,126,106,2.21,1.7,False,True,232,20
2018-04-06,,Houston Rockets,Portland Trail Blazers,96,94,1.14,6.14,False,True,190,2
2018-04-06,,Cleveland Cavaliers,Washington Wizards,119,115,1.42,2.97,False,True,234,4
2018-04-06,,Milwaukee Bucks,Brooklyn Nets,111,119,1.21,4.7,False,False,230,-8
2018-04-06,,Utah Jazz,Los Angeles Clippers,117,95,1.29,3.72,False,True,212,22
2018-04-06,,Denver Nuggets,Minnesota Timberwolves,100,96,1.5,2.68,False,True,196,4
2018-04-07,,Phoenix Suns,New Orleans Pelicans,103,122,7.5,1.1,False,False,225,-19
2018-04-07,,Memphis Grizzlies,Sacramento Kings,93,94,2.47,1.58,False,False,187,-1
2018-04-07,,Boston Celtics,Chicago Bulls,111,104,1.34,3.38,False,True,215,7
2018-04-07,,Toronto Raptors,Indiana Pacers,92,73,1.29,3.73,False,True,165,19
2018-04-07,,Orlando Magic,Charlotte Hornets,100,137,3.56,1.31,False,False,237,-37
2018-04-07,,Washington Wizards,Atlanta Hawks,97,103,1.14,6.03,False,False,200,-6
2018-04-07,,Los Angeles Lakers,Minnesota Timberwolves,96,113,2.75,1.47,False,False,209,-17
2018-04-07,,Detroit Pistons,Dallas Mavericks,113,106,1.34,3.41,True,True,219,7
2018-04-07,,New York Knicks,Miami Heat,122,98,4.45,1.22,False,True,220,24
2018-04-07,,Philadelphia 76ers,Cleveland Cavaliers,132,130,1.62,2.37,False,True,262,2
2018-04-08,,San Antonio Spurs,Portland Trail Blazers,116,105,1.45,2.84,False,True,221,11
2018-04-08,,Golden State Warriors,New Orleans Pelicans,120,126,1.37,3.21,False,False,246,-6
2018-04-08,,Los Angeles Clippers,Denver Nuggets,115,134,2.39,1.61,False,False,249,-19
2018-04-08,,Chicago Bulls,Brooklyn Nets,96,124,3.03,1.4,False,False,220,-28
2018-04-08,,New York Knicks,Milwaukee Bucks,102,115,4.14,1.25,False,False,217,-13
2018-04-08,,Houston Rockets,Oklahoma City Thunder,102,108,1.48,2.74,False,False,210,-6
2018-04-09,,Philadelphia 76ers,Dallas Mavericks,109,97,1.07,9.85,False,True,206,12
2018-04-09,,Charlotte Hornets,Indiana Pacers,117,123,1.99,1.85,False,False,240,-6
2018-04-09,,Boston Celtics,Atlanta Hawks,106,112,1.19,5.12,False,False,218,-6
2018-04-09,,Memphis Grizzlies,Detroit Pistons,130,117,3.09,1.39,False,True,247,13
2018-04-09,,Toronto Raptors,Orlando Magic,112,101,1.13,6.36,False,True,213,11
2018-04-09,,Los Angeles Lakers,Utah Jazz,97,112,4.9,1.2,False,False,209,-15
2018-04-09,,Phoenix Suns,Golden State Warriors,100,117,7.26,1.11,False,False,217,-17
2018-04-10,,Los Angeles Clippers,New Orleans Pelicans,100,113,4.55,1.22,False,False,213,-13
2018-04-10,,Denver Nuggets,Portland Trail Blazers,88,82,1.5,2.65,False,True,170,6
2018-04-10,,San Antonio Spurs,Sacramento Kings,98,85,1.06,10.59,False,True,183,13
2018-04-10,,Minnesota Timberwolves,Memphis Grizzlies,113,94,1.04,13.72,False,True,207,19
2018-04-10,,Miami Heat,Oklahoma City Thunder,93,115,2.65,1.51,False,False,208,-22
2018-04-10,,Brooklyn Nets,Chicago Bulls,114,105,1.33,3.43,False,True,219,9
2018-04-10,,New York Knicks,Cleveland Cavaliers,109,123,7.63,1.1,False,False,232,-14
2018-04-10,,Detroit Pistons,Toronto Raptors,98,108,3.0,1.42,False,False,206,-10
2018-04-10,,Milwaukee Bucks,Orlando Magic,102,86,1.17,5.39,False,True,188,16
2018-04-11,,Utah Jazz,Golden State Warriors,119,79,1.29,3.74,False,True,198,40
2018-04-11,,Los Angeles Lakers,Houston Rockets,99,105,4.01,1.27,False,False,204,-6
2018-04-11,,Dallas Mavericks,Phoenix Suns,97,124,1.68,2.24,False,False,221,-27
2018-04-11,,Indiana Pacers,Charlotte Hornets,93,119,1.78,2.08,False,False,212,-26
2018-04-11,,Atlanta Hawks,Philadelphia 76ers,113,121,5.4,1.17,False,False,234,-8
2018-04-11,,5,7,4,8,9.0,10.0,False,False,12,-4
2018-04-11,,Washington Wizards,Boston Celtics,113,101,1.3,3.67,False,True,214,12
2018-04-12,,Orlando Magic,Washington Wizards,101,92,3.15,1.38,False,True,193,9
2018-04-12,,New Orleans Pelicans,San Antonio Spurs,122,98,1.63,2.34,False,True,220,24
2018-04-12,,Philadelphia 76ers,Milwaukee Bucks,130,95,1.37,3.19,False,True,225,35
2018-04-12,,Miami Heat,Toronto Raptors,116,109,1.69,2.23,True,True,225,7
2018-04-12,,Oklahoma City Thunder,Memphis Grizzlies,137,123,1.03,15.46,False,True,260,14
2018-04-12,,Minnesota Timberwolves,Denver Nuggets,112,106,1.6,2.42,True,True,218,6
2018-04-12,,Cleveland Cavaliers,New York Knicks,98,110,1.26,4.09,False,False,208,-12
2018-04-12,,Chicago Bulls,Detroit Pistons,87,119,2.69,1.49,False,False,206,-32
2018-04-12,,Boston Celtics,Brooklyn Nets,110,97,2.49,1.57,False,True,207,13
2018-04-12,,Portland Trail Blazers,Utah Jazz,102,93,1.76,2.12,False,True,195,9
2018-04-12,,Los Angeles Clippers,Los Angeles Lakers,100,115,1.71,2.19,False,False,215,-15
2018-04-12,,Sacramento Kings,Houston Rockets,96,83,1.74,2.14,False,True,179,13
2018-04-15,Playoffs,Portland Trail Blazers,New Orleans Pelicans,95,97,1.43,2.91,False,False,192,-2
2018-04-15,Playoffs,Golden State Warriors,San Antonio Spurs,113,92,1.25,4.2,False,True,205,21
2018-04-15,Playoffs,Toronto Raptors,Washington Wizards,114,106,1.26,4.06,False,True,220,8
2018-04-15,Playoffs,Philadelphia 76ers,Miami Heat,130,103,1.4,3.06,False,True,233,27
2018-04-16,Playoffs,Cleveland Cavaliers,Indiana Pacers,80,98,1.28,3.83,False,False,178,-18
2018-04-16,Playoffs,Houston Rockets,Minnesota Timberwolves,104,101,1.1,7.93,False,True,205,3
2018-04-16,Playoffs,Boston Celtics,Milwaukee Bucks,113,107,1.58,2.46,True,True,220,6
2018-04-16,Playoffs,Oklahoma City Thunder,Utah Jazz,116,108,1.5,2.67,False,True,224,8
2018-04-17,Playoffs,Philadelphia 76ers,Miami Heat,103,113,1.33,3.42,False,False,216,-10
2018-04-17,Playoffs,Golden State Warriors,San Antonio Spurs,116,101,1.17,5.46,False,True,217,15
2018-04-18,Playoffs,Toronto Raptors,Washington Wizards,130,119,1.33,3.45,False,True,249,11
2018-04-18,Playoffs,Boston Celtics,Milwaukee Bucks,120,106,1.87,1.97,False,True,226,14
2018-04-18,Playoffs,Portland Trail Blazers,New Orleans Pelicans,102,111,1.35,3.3,False,False,213,-9
2018-04-19,Playoffs,Cleveland Cavaliers,Indiana Pacers,100,97,1.23,4.31,False,True,197,3
2018-04-19,Playoffs,Houston Rockets,Minnesota Timberwolves,102,82,1.13,6.26,False,True,184,20
2018-04-19,Playoffs,Oklahoma City Thunder,Utah Jazz,95,102,1.58,2.45,False,False,197,-7
2018-04-20,Playoffs,Miami Heat,Philadelphia 76ers,108,128,2.23,1.69,False,False,236,-20
2018-04-20,Playoffs,New Orleans Pelicans,Portland Trail Blazers,119,102,1.62,2.38,False,True,221,17
2018-04-20,Playoffs,San Antonio Spurs,Golden State Warriors,97,110,2.43,1.59,False,False,207,-13
2018-04-21,Playoffs,Indiana Pacers,Cleveland Cavaliers,92,90,1.83,2.02,False,True,182,2
2018-04-21,Playoffs,Washington Wizards,Toronto Raptors,122,103,1.88,1.96,False,True,225,19
2018-04-21,Playoffs,Milwaukee Bucks,Boston Celtics,116,92,1.45,2.85,False,True,208,24
2018-04-22,Playoffs,Utah Jazz,Oklahoma City Thunder,115,102,1.46,2.79,False,True,217,13
2018-04-22,Playoffs,New Orleans Pelicans,Portland Trail Blazers,131,123,1.37,3.22,False,True,254,8
2018-04-22,Playoffs,Miami Heat,Philadelphia 76ers,102,106,2.46,1.58,False,False,208,-4
2018-04-22,Playoffs,Minnesota Timberwolves,Houston Rockets,121,105,3.04,1.41,False,True,226,16
2018-04-23,Playoffs,Milwaukee Bucks,Boston Celtics,104,102,1.43,2.93,False,True,206,2
2018-04-23,Playoffs,San Antonio Spurs,Golden State Warriors,103,90,3.28,1.36,False,True,193,13
2018-04-23,Playoffs,Washington Wizards,Toronto Raptors,106,98,2.02,1.83,False,True,204,8
2018-04-23,Playoffs,Indiana Pacers,Cleveland Cavaliers,100,104,2.04,1.82,False,False,204,-4
2018-04-24,Playoffs,Minnesota Timberwolves,Houston Rockets,100,119,3.05,1.4,False,False,219,-19
2018-04-24,Playoffs,Utah Jazz,Oklahoma City Thunder,113,96,1.49,2.7,False,True,209,17
2018-04-25,Playoffs,Golden State Warriors,San Antonio Spurs,99,91,1.12,7.01,False,True,190,8
2018-04-25,Playoffs,Boston Celtics,Milwaukee Bucks,92,87,1.51,2.64,False,True,179,5
2018-04-25,Playoffs,5,7,4,8,9.0,10.0,False,False,12,-4
2018-04-25,Playoffs,Philadelphia 76ers,Miami Heat,104,91,1.15,5.76,False,True,195,13
2018-04-26,Playoffs,Toronto Raptors,Washington Wizards,108,98,1.32,3.56,False,True,206,10
2018-04-26,Playoffs,Cleveland Cavaliers,Indiana Pacers,98,95,1.34,3.38,False,True,193,3
2018-04-26,Playoffs,Oklahoma City Thunder,Utah Jazz,107,99,1.68,2.23,False,True,206,8
2018-04-26,Playoffs,Houston Rockets,Minnesota Timberwolves,122,104,1.09,7.98,False,True,226,18
2018-04-27,Playoffs,Milwaukee Bucks,Boston Celtics,97,86,1.49,2.69,False,True,183,11
2018-04-28,Playoffs,Utah Jazz,Oklahoma City Thunder,96,91,1.33,3.49,False,True,187,5
2018-04-28,Playoffs,Washington Wizards,Toronto Raptors,92,102,2.12,1.76,False,False,194,-10
2018-04-28,Playoffs,Indiana Pacers,Cleveland Cavaliers,121,87,1.78,2.09,False,True,208,34
2018-04-29,Playoffs,Golden State Warriors,New Orleans Pelicans,123,101,1.28,3.81,False,True,224,22
2018-04-29,Playoffs,Boston Celtics,Milwaukee Bucks,112,96,1.49,2.69,False,True,208,16
2018-04-30,Playoffs,Cleveland Cavaliers,Indiana Pacers,105,101,1.4,3.07,False,True,206,4
2018-04-30,Playoffs,Houston Rockets,Utah Jazz,110,96,1.11,7.37,False,True,206,14
2018-05-01,Playoffs,Boston Celtics,Philadelphia 76ers,117,101,2.69,1.49,False,True,218,16
2018-05-02,Playoffs,Toronto Raptors,Cleveland Cavaliers,112,113,1.36,3.28,True,False,225,-1
2018-05-02,Playoffs,Golden State Warriors,New Orleans Pelicans,121,116,1.12,6.64,False,True,237,5
2018-05-03,Playoffs,Houston Rockets,Utah Jazz,108,116,1.11,7.22,False,False,224,-8
2018-05-04,Playoffs,Boston Celtics,Philadelphia 76ers,108,103,2.46,1.58,False,True,211,5
2018-05-04,Playoffs,Toronto Raptors,Cleveland Cavaliers,110,128,1.35,3.32,False,False,238,-18
2018-05-05,Playoffs,New Orleans Pelicans,Golden State Warriors,119,100,2.81,1.46,False,True,219,19
2018-05-05,Playoffs,Utah Jazz,Houston Rockets,92,113,2.7,1.49,False,False,205,-21
2018-05-06,Playoffs,Philadelphia 76ers,Boston Celtics,98,101,1.2,4.76,True,False,199,-3
2018-05-06,Playoffs,Cleveland Cavaliers,Toronto Raptors,105,103,1.52,2.63,False,True,208,2
2018-05-07,Playoffs,New Orleans Pelicans,Golden State Warriors,92,118,3.15,1.38,False,False,210,-26
2018-05-07,Playoffs,Utah Jazz,Houston Rockets,87,100,3.24,1.36,False,False,187,-13
2018-05-08,Playoffs,Philadelphia 76ers,Boston Celtics,103,92,1.31,3.57,False,True,195,11
2018-05-08,Playoffs,Cleveland Cavaliers,Toronto Raptors,128,93,1.47,2.75,False,True,221,35
2018-05-09,Playoffs,Golden State Warriors,New Orleans Pelicans,113,104,1.11,7.12,False,True,217,9
2018-05-09,Playoffs,Houston Rockets,Utah Jazz,112,102,1.1,7.57,False,True,214,10
2018-05-10,Playoffs,Boston Celtics,Philadelphia 76ers,114,112,1.81,2.04,False,True,226,2
2018-05-14,Playoffs,Boston Celtics,Cleveland Cavaliers,108,83,1.98,1.87,False,True,191,25
2018-05-15,Playoffs,Houston Rockets,Golden State Warriors,106,119,1.77,2.11,False,False,225,-13
2018-05-16,Playoffs,Boston Celtics,Cleveland Cavaliers,107,94,1.92,1.92,False,True,201,13
2018-05-17,Playoffs,Houston Rockets,Golden State Warriors,127,105,1.8,2.06,False,True,232,22
2018-05-20,Playoffs,Cleveland Cavaliers,Boston Celtics,116,86,1.34,3.39,False,True,202,30
2018-05-21,Playoffs,Golden State Warriors,Houston Rockets,126,85,1.28,3.85,False,True,211,41
2018-05-22,Playoffs,Cleveland Cavaliers,Boston Celtics,111,102,1.31,3.63,False,True,213,9
2018-05-23,Playoffs,Golden State Warriors,Houston Rockets,92,95,1.25,4.23,False,False,187,-3
2018-05-24,Playoffs,Boston Celtics,Cleveland Cavaliers,96,83,1.82,2.03,False,True,179,13
2018-05-25,Playoffs,Houston Rockets,Golden State Warriors,98,94,1.95,1.89,False,True,192,4
2018-05-26,Playoffs,Cleveland Cavaliers,Boston Celtics,109,99,1.3,3.67,False,True,208,10
2018-05-27,Playoffs,Golden State Warriors,Houston Rockets,115,86,1.1,7.49,False,True,201,29
2018-05-28,Playoffs,Boston Celtics,Cleveland Cavaliers,79,87,1.69,2.23,False,False,166,-8
2018-05-29,Playoffs,Houston Rockets,Golden State Warriors,92,101,3.28,1.36,False,False,193,-9
2018-06-01,Playoffs,Golden State Warriors,Cleveland Cavaliers,124,114,1.11,7.37,True,True,238,10
2018-06-04,Playoffs,Golden State Warriors,Cleveland Cavaliers,122,103,1.18,5.23,False,True,225,19
2018-06-07,Playoffs,Cleveland Cavaliers,Golden State Warriors,102,110,2.28,1.67,False,False,212,-8
2018-06-09,Playoffs,Cleveland Cavaliers,Golden State Warriors,85,108,2.41,1.61,False,False,193,-23
